index,Class,Subclass,Post_code,Post_NM,Main_YN,Division,ADDR,ADDR_Road
586,경인지방우정청,성남우체국,40004320,성남수진동우체국,,6급,경기도 성남시 수정구 수진2동 4517,경기도 성남시 수정구 산성대로 97
587,경인지방우정청,성남우체국,40004330,성남금광동우체국,,6급,경기도 성남시 중원구 금광2동 3710,경기도 성남시 중원구 광명로 311
588,경인지방우정청,성남우체국,40004350,성남단대동우체국,,6급,경기도 성남시 수정구 단대동 69-1,경기도 성남시 수정구 산성대로 475
589,경인지방우정청,성남우체국,40004310,성남공단우체국,,6급,경기도 성남시 중원구 상대원1동 513-14,경기도 성남시 중원구 둔촌대로 484
590,경인지방우정청,성남우체국,40004590,성남도촌동우체국,,6급,경기도 성남시 중원구 도촌동 636,경기도 성남시 중원구 도촌북로 30
591,경인지방우정청,성남우체국,40013200,위례우체국,,6급,경기도 성남시 수정구 창곡동 513-2 (위례건아타워),경기도 성남시 수정구 위례동로 147
592,경인지방우정청,성남우체국,40004280,성남고등동우체국,,별정국,경기도 성남시 수정구 고등동 419,경기도 성남시 수정구 대왕판교로982번길 2
593,경인지방우정청,성남우체국,40004420,성남수진역우편취급국,,취급국,경기도 성남시 수정구 신흥1동 6941,경기도 성남시 수정구 탄리로 8
594,경인지방우정청,성남우체국,40004450,성남수진2동우편취급국,,취급국,경기도 성남시 수정구 수진2동 4663,경기도 성남시 수정구 모란로 69
595,경인지방우정청,성남우체국,40004390,성남태평2동우편취급국,,취급국,경기도 성남시 수정구 태평2동 2644,경기도 성남시 수정구 남문로 111
596,경인지방우정청,성남우체국,40004380,성남하대원우편취급국,,취급국,경기도 성남시 중원구 하대원동 139-3,경기도 성남시 중원구 둔촌대로 319
597,경인지방우정청,성남우체국,40004410,성남중원우편취급국,,취급국,경기도 성남시 중원구 성남동 3761,경기도 성남시 중원구 제일로 45
598,경인지방우정청,성남우체국,40004400,성남금동우편취급국,,취급국,경기도 성남시 중원구 금광2동 2852,경기도 성남시 중원구 금빛로100번길 2
599,경인지방우정청,성남우체국,40004700,성남가천대학교취급국,,취급국,경기도 성남시 수정구 복정동 65,경기도 성남시 수정구 성남대로 1342
600,경인지방우정청,성남분당우체국,40004780,성남분당우체국,총괄국,4급,경기도 성남시 분당구 서현동 257,경기도 성남시 분당구 황새울로 347
601,경인지방우정청,성남분당우체국,40004800,성남서현2동우체국,,6급,경기도 성남시 분당구 서현동 313,경기도 성남시 분당구 분당로263번길 49
602,경인지방우정청,성남분당우체국,40004810,성남서현1동우체국,,6급,경기도 성남시 분당구 서현동 89-2,경기도 성남시 분당구 중앙공원로39번길 31
603,경인지방우정청,성남분당우체국,40004820,성남수내동우체국,,6급,경기도 성남시 분당구 수내동 61,경기도 성남시 분당구 내정로166번길 27
604,경인지방우정청,성남분당우체국,40004830,성남야탑동우체국,,6급,경기도 성남시 분당구 야탑동 374,경기도 성남시 분당구 장미로86번길 17
605,경인지방우정청,성남분당우체국,40004850,성남구미동우체국,,6급,경기도 성남시 분당구 구미동 27,경기도 성남시 분당구 돌마로90번길 6-3
606,경인지방우정청,성남분당우체국,40004840,성남정자동우체국,,6급,경기도 성남시 분당구 정자동 20,경기도 성남시 분당구 정자일로198번길 6
607,경인지방우정청,성남분당우체국,40004790,성남운중동우체국,,6급,경기도 성남시 분당구 운중동 937,경기도 성남시 분당구 운중로138번길 7-1
608,경인지방우정청,성남분당우체국,40005290,성남삼평동우체국,,6급,경기도 성남시 분당구 삼평동 715,경기도 성남시 분당구 동판교로266번길 20
609,경인지방우정청,성남분당우체국,40004870,성남한솔마을우편취급국,,취급국,경기도 성남시 분당구 정자동 65-2,경기도 성남시 분당구 느티로 67
610,경인지방우정청,성남분당우체국,40004900,성남정든마을우편취급국,,취급국,경기도 성남시 분당구 정자동 193,경기도 성남시 분당구 불정로 119
611,경인지방우정청,성남분당우체국,40004860,성남탑마을우편취급국,,취급국,경기도 성남시 분당구 야탑동 533-4,경기도 성남시 분당구 판교로 437
612,경인지방우정청,성남분당우체국,40004880,성남야탑목련우편취급국,,취급국,경기도 성남시 분당구 야탑동 151,경기도 성남시 분당구 판교로 700
613,경인지방우정청,성남분당우체국,40004890,성남구미무지개우편취급국,,취급국,경기도 성남시 분당구 구미동 222,경기도 성남시 분당구 구미로 100
614,경인지방우정청,성남분당우체국,40013370,판교테크노밸리우편취급국,,취급국,경기도 성남시 분당구 삼평동 617 (브릿지 타워),경기도 성남시 분당구 판교로227번길 6
615,경인지방우정청,부천우체국,40006210,부천우체국,총괄국,4급,경기도 부천시 중1동 1169-2,경기도 부천시 소향로 103
616,경인지방우정청,부천우체국,40006430,남부천우체국,,5급,경기도 부천시 송내동 574,경기도 부천시 경인로 162
617,경인지방우정청,부천우체국,40006230,부천역전우체국,,6급,경기도 부천시 심곡본동 746-13,경기도 부천시 경인로 266
618,경인지방우정청,부천우체국,40006240,부천역곡동우체국,,6급,경기도 부천시 역곡동 78-10,경기도 부천시 부일로 717
619,경인지방우정청,부천우체국,40006260,부천괴안동우체국,,6급,경기도 부천시 괴안동 70-4,경기도 부천시 범안로 22
620,경인지방우정청,부천우체국,40006270,부천원미동우체국,,6급,경기도 부천시 원미동 111-13,경기도 부천시 부천로 118-1
621,경인지방우정청,부천우체국,40006280,부천심곡동우체국,,6급,경기도 부천시 심곡동 360-22,경기도 부천시 부일로 412
622,경인지방우정청,부천우체국,40006290,부천고강동우체국,,6급,경기도 부천시 고강본동 371-8,경기도 부천시 고리울로8번길 21
623,경인지방우정청,부천우체국,40006300,부천중2동우체국,,6급,경기도 부천시 중동 1184-2,경기도 부천시 조마루로 254
624,경인지방우정청,부천우체국,40006310,부천중3동우체국,,6급,경기도 부천시 중동 1051-4,경기도 부천시 계남로 211
625,경인지방우정청,부천우체국,40006320,부천상동우체국,,6급,경기도 부천시 상동 391-2,경기도 부천시 부흥로 76
626,경인지방우정청,부천우체국,40006330,부천도당동우체국,,6급,경기도 부천시 도당동 29,경기도 부천시 수도로 202
627,경인지방우정청,부천우체국,40006340,부천소사로우체국,,6급,경기도 부천시 소사본동 404-2,경기도 부천시 소사로 88
628,경인지방우정청,부천우체국,40006350,인천지법부천지원우체국,,6급,경기도 부천시 원미구 상동 445-1,경기도 부천시 상일로 129
629,경인지방우정청,부천우체국,40006220,부천오정동우체국,,별정국,경기도 부천시 오정동 181-9,경기도 부천시 오정로 262
630,경인지방우정청,부천우체국,40006410,부천춘의동우편취급국,,취급국,경기도 부천시 춘의동 121,경기도 부천시 부천로 243
631,경인지방우정청,부천우체국,40006360,부천약대동우편취급국,,취급국,경기도 부천시 약대동 100-2,경기도 부천시 중동로 380-5
632,경인지방우정청,부천우체국,40006420,부천테크노파크우편취급국,,취급국,경기도 부천시 삼정동 364,경기도 부천시 석천로 345
633,경인지방우정청,부천우체국,40006370,부천원종동우편취급국,,취급국,경기도 부천시 원종동 231-8,경기도 부천시 소사로794번길 11
634,경인지방우정청,부천우체국,40006400,부천옥길동우편취급국,,취급국,경기도 부천시 옥길동 776-1,경기도 부천시 범안로219번길 19
635,경인지방우정청,부천우체국,40013460,부천삼정동우편취급국,,취급국,"경기도 부천시 삼정동 36-1 (부천테크노파크쌍용3차), 401동 107호",경기도 부천시 석천로 397
636,경인지방우정청,안산우체국,40005370,안산우체국,총괄국,4급,경기도 안산시 단원구 고잔동 521-2,경기도 안산시 단원구 중앙대로 815
637,경인지방우정청,안산우체국,40005590,안산법원우편출장소,,출장소,경기도 안산시 단원구 고잔동 711 ,경기도 안산시 단원구 광덕서로 75
638,경인지방우정청,안산우체국,40005410,반월공단우체국,,6급,경기도 안산시 단원구 원시동 773-7,경기도 안산시 단원구 동산로 41
639,경인지방우정청,안산우체국,40005420,안산중앙동우체국,,6급,경기도 안산시 단원구 고잔동 672-4,경기도 안산시 단원구 예술대학로 74
640,경인지방우정청,안산우체국,40005430,안산성포동우체국,,6급,경기도 안산시 상록구 성포동 593-3,경기도 안산시 상록구 예술광장로 71
641,경인지방우정청,안산우체국,40005450,안산상록수우체국,,6급,경기도 안산시 상록구 본오3동 878-6,경기도 안산시 상록구 용신로 364
642,경인지방우정청,안산우체국,40005440,안산선부동우체국,,6급,경기도 안산시 단원구 선부동 1077-11,경기도 안산시 단원구 선부광장1로 138
643,경인지방우정청,안산우체국,40005460,안산일동우체국,,6급,경기도 안산시 상록구 일동 632-11,경기도 안산시 상록구 성호로1길 12-2
644,경인지방우정청,안산우체국,40005470,안산본오동우체국,,6급,경기도 안산시 상록구 본오2동 779-2,경기도 안산시 상록구 각골로 53
645,경인지방우정청,안산우체국,40005560,안산이동우체국,,6급,경기도 안산시 상록구 이동 716-5,경기도 안산시 상록구 중보로 41
646,경인지방우정청,안산우체국,40005570,안산호수동우체국,,6급,경기도 안산시 단원구 고잔동 773-10,경기도 안산시 단원구 광덕2로 186
647,경인지방우정청,안산우체국,40005580,안산초지동우체국,,6급,경기도 안산시 단원구 초지동 728-3,경기도 안산시 단원구 초지동로 65
648,경인지방우정청,안산우체국,40005400,안산수암동우체국,,6급,경기도 안산시 상록구 수암동 41블록,경기도 안산시 상록구 수암길 5
649,경인지방우정청,안산우체국,40005380,대부우체국,,별정국,경기도 안산시 단원구 대부북동 470-11번지,경기도 안산시 단원구 대부중앙로 93
650,경인지방우정청,안산우체국,40005530,안산삼일빌딩우편취급국,,취급국,경기도 안산시 단원구 고잔동 541-2 ,경기도 안산시 단원구 중앙대로 927
